DATE_TIME,INTERSECTION_ID,INTERSECTION_NAME,VEHICLE_COUNT
2022-11-26 06:00:00,INT3,Intersection 11,1370
2022-08-01 22:00:00,INT10,Intersection 5,837
2022-08-05 05:00:00,INT1,Intersection 19,891
2022-11-04 10:00:00,INT6,Intersection 19,1383
2022-02-16 20:00:00,INT3,Intersection 4,1470
2022-01-30 01:00:00,INT19,Intersection 2,296
2022-04-01 19:00:00,INT4,Intersection 7,1230
2022-08-07 19:00:00,INT20,Intersection 13,880
2022-03-22 09:00:00,INT3,Intersection 20,843
2022-02-12 05:00:00,INT8,Intersection 12,1736
2022-01-10 10:00:00,INT8,Intersection 2,1283
2022-11-02 01:00:00,INT7,Intersection 9,521
2022-03-18 04:00:00,INT2,Intersection 16,1730
2022-11-26 13:00:00,INT6,Intersection 8,1330
2022-08-21 20:00:00,INT16,Intersection 18,1436
2022-03-26 07:00:00,INT10,Intersection 4,531
2022-07-26 22:00:00,INT4,Intersection 11,1025
2022-09-03 11:00:00,INT13,Intersection 17,334
2022-02-15 00:00:00,INT10,Intersection 8,426
2022-07-29 20:00:00,INT14,Intersection 19,1033
2022-04-17 19:00:00,INT9,Intersection 8,578
2022-05-18 04:00:00,INT11,Intersection 6,527
2022-05-30 10:00:00,INT18,Intersection 2,765
2022-07-04 15:00:00,INT11,Intersection 15,1223
2022-10-13 01:00:00,INT17,Intersection 1,1361
2022-10-04 19:00:00,INT2,Intersection 6,1230
2022-06-14 23:00:00,INT3,Intersection 19,957
2022-01-07 17:00:00,INT11,Intersection 4,1487
2022-01-25 17:00:00,INT18,Intersection 13,741
2022-05-22 06:00:00,INT3,Intersection 15,910
2022-09-07 21:00:00,INT15,Intersection 9,1616
2022-09-22 18:00:00,INT11,Intersection 3,1166
2022-01-28 15:00:00,INT11,Intersection 2,674
2022-01-23 13:00:00,INT20,Intersection 16,1196
2022-08-15 09:00:00,INT11,Intersection 18,1821
2022-08-01 05:00:00,INT19,Intersection 18,1118
2022-02-06 03:00:00,INT1,Intersection 6,1752
2022-12-26 07:00:00,INT5,Intersection 18,1427
2022-08-16 21:00:00,INT10,Intersection 11,1128
2022-09-18 16:00:00,INT10,Intersection 7,1711
2022-02-18 17:00:00,INT14,Intersection 14,902
2022-02-04 14:00:00,INT2,Intersection 18,1472
2022-03-10 19:00:00,INT4,Intersection 7,499
2022-02-17 08:00:00,INT2,Intersection 10,694
2022-04-28 02:00:00,INT18,Intersection 8,1556
2022-12-28 03:00:00,INT13,Intersection 14,1695
2022-02-12 11:00:00,INT19,Intersection 18,1230
2022-08-07 05:00:00,INT5,Intersection 5,216
2022-02-23 11:00:00,INT20,Intersection 14,1942
2022-01-28 11:00:00,INT2,Intersection 10,482
2022-03-25 18:00:00,INT11,Intersection 15,958
2022-12-24 22:00:00,INT18,Intersection 6,181
2022-03-14 05:00:00,INT6,Intersection 9,1950
2022-03-30 13:00:00,INT10,Intersection 10,931
2022-04-01 11:00:00,INT17,Intersection 17,972
2022-12-11 10:00:00,INT11,Intersection 1,752
2022-05-25 15:00:00,INT19,Intersection 14,833
2022-08-23 08:00:00,INT17,Intersection 4,1533
2022-12-29 03:00:00,INT4,Intersection 2,169
2022-12-14 01:00:00,INT14,Intersection 3,486
2022-03-29 09:00:00,INT20,Intersection 7,623
2022-07-31 04:00:00,INT4,Intersection 14,396
2022-09-24 13:00:00,INT14,Intersection 12,716
2022-04-25 21:00:00,INT4,Intersection 19,818
2022-06-13 08:00:00,INT6,Intersection 18,1188
2022-12-08 02:00:00,INT9,Intersection 15,1698
2022-03-21 04:00:00,INT12,Intersection 1,277
2022-04-19 18:00:00,INT8,Intersection 3,1131
2022-10-15 12:00:00,INT4,Intersection 15,1282
2022-03-02 09:00:00,INT5,Intersection 4,110
2022-12-31 02:00:00,INT6,Intersection 15,884
2022-07-29 01:00:00,INT5,Intersection 10,510
2022-11-30 07:00:00,INT19,Intersection 6,991
2022-09-10 04:00:00,INT8,Intersection 13,706
2022-03-29 08:00:00,INT9,Intersection 7,254
2022-09-24 20:00:00,INT15,Intersection 1,1329
2022-05-19 19:00:00,INT4,Intersection 11,1238
2022-11-07 22:00:00,INT9,Intersection 14,1502
2022-08-01 17:00:00,INT7,Intersection 6,698
2022-05-05 02:00:00,INT8,Intersection 5,923
2022-04-29 07:00:00,INT15,Intersection 19,1832
2022-05-22 00:00:00,INT19,Intersection 19,449
2022-01-29 13:00:00,INT15,Intersection 13,1221
2022-11-10 19:00:00,INT5,Intersection 7,1042
2022-06-28 11:00:00,INT19,Intersection 8,118
2022-11-19 08:00:00,INT7,Intersection 14,412
2022-11-18 06:00:00,INT6,Intersection 19,1026
2022-03-09 11:00:00,INT19,Intersection 19,627
2022-10-14 04:00:00,INT17,Intersection 12,656
2022-03-01 15:00:00,INT10,Intersection 9,1790
2022-07-16 09:00:00,INT19,Intersection 14,544
2022-07-28 06:00:00,INT11,Intersection 6,330
2022-01-07 18:00:00,INT15,Intersection 15,1792
2022-03-24 06:00:00,INT10,Intersection 13,724
2022-05-18 03:00:00,INT11,Intersection 7,1110
2022-12-19 13:00:00,INT3,Intersection 11,988
2022-01-27 07:00:00,INT3,Intersection 10,458
2022-02-07 17:00:00,INT18,Intersection 1,1506
2022-03-25 22:00:00,INT11,Intersection 7,1635
2022-11-26 00:00:00,INT20,Intersection 18,143
2022-01-09 12:00:00,INT18,Intersection 3,1488
2022-01-25 05:00:00,INT15,Intersection 9,976
2022-08-25 11:00:00,INT7,Intersection 5,1745
2022-08-11 19:00:00,INT10,Intersection 13,1234
2022-04-21 03:00:00,INT20,Intersection 16,322
2022-12-01 01:00:00,INT10,Intersection 16,1509
2022-04-06 17:00:00,INT13,Intersection 12,1001
2022-02-06 10:00:00,INT15,Intersection 18,1388
2022-08-20 16:00:00,INT18,Intersection 11,370
2022-01-29 17:00:00,INT4,Intersection 17,311
2022-06-16 16:00:00,INT20,Intersection 7,1619
2022-01-28 23:00:00,INT17,Intersection 15,1437
2022-11-27 07:00:00,INT3,Intersection 6,1893
2022-02-18 19:00:00,INT2,Intersection 6,1510
2022-08-21 23:00:00,INT4,Intersection 18,346
2022-09-22 06:00:00,INT1,Intersection 19,1047
2022-03-02 09:00:00,INT15,Intersection 20,1690
2022-04-16 19:00:00,INT1,Intersection 19,920
2022-06-14 23:00:00,INT6,Intersection 2,1473
2022-09-19 21:00:00,INT7,Intersection 3,171
2022-08-15 08:00:00,INT19,Intersection 14,1419
2022-06-27 12:00:00,INT12,Intersection 4,1336
2022-04-09 09:00:00,INT1,Intersection 17,394
2022-09-14 20:00:00,INT7,Intersection 6,270
2022-06-02 22:00:00,INT19,Intersection 19,345
2022-03-15 01:00:00,INT13,Intersection 9,1264
2022-12-04 12:00:00,INT12,Intersection 4,1739
2022-03-22 18:00:00,INT12,Intersection 7,716
2022-12-23 18:00:00,INT13,Intersection 4,339
2022-09-07 00:00:00,INT14,Intersection 11,410
2022-10-02 12:00:00,INT12,Intersection 2,1539
2022-12-26 00:00:00,INT20,Intersection 10,497
2022-09-20 16:00:00,INT12,Intersection 6,1956
2022-11-03 01:00:00,INT6,Intersection 8,1022
2022-11-25 03:00:00,INT10,Intersection 15,891
2022-10-04 09:00:00,INT20,Intersection 13,121
2022-01-25 21:00:00,INT9,Intersection 2,1201
2022-05-08 14:00:00,INT2,Intersection 20,912
2022-04-08 08:00:00,INT7,Intersection 1,1003
2022-01-24 20:00:00,INT9,Intersection 15,1598
2022-11-10 09:00:00,INT12,Intersection 7,1830
2022-09-15 03:00:00,INT5,Intersection 18,931
2022-10-23 17:00:00,INT1,Intersection 10,1476
2022-03-29 02:00:00,INT15,Intersection 15,1494
2022-10-01 14:00:00,INT8,Intersection 5,1144
2022-07-12 16:00:00,INT1,Intersection 11,606
2022-03-10 01:00:00,INT18,Intersection 8,259
2022-03-05 05:00:00,INT13,Intersection 8,843
2022-06-02 00:00:00,INT1,Intersection 6,1484
2022-03-06 01:00:00,INT5,Intersection 15,912
2022-05-11 17:00:00,INT18,Intersection 15,1679
2022-10-19 01:00:00,INT16,Intersection 5,1420
2022-01-05 01:00:00,INT10,Intersection 13,1475
2022-06-06 06:00:00,INT4,Intersection 14,279
2022-12-22 15:00:00,INT1,Intersection 11,1595
2022-12-07 14:00:00,INT8,Intersection 20,1518
2022-12-04 15:00:00,INT5,Intersection 12,1736
2022-08-14 13:00:00,INT2,Intersection 20,1750
2022-07-14 10:00:00,INT17,Intersection 1,312
2022-01-26 10:00:00,INT7,Intersection 3,629
2022-03-13 23:00:00,INT17,Intersection 8,1518
2022-03-19 06:00:00,INT6,Intersection 12,126
2022-07-30 15:00:00,INT15,Intersection 15,1038
2022-04-07 20:00:00,INT5,Intersection 3,969
2022-08-29 14:00:00,INT15,Intersection 8,1572
2022-09-29 15:00:00,INT18,Intersection 19,537
2022-03-14 21:00:00,INT18,Intersection 20,384
2022-02-02 13:00:00,INT6,Intersection 6,760
2022-11-11 12:00:00,INT2,Intersection 18,1920
2022-10-12 07:00:00,INT17,Intersection 11,748
2022-03-29 17:00:00,INT4,Intersection 12,288
2022-06-11 03:00:00,INT12,Intersection 2,1825
2022-10-27 17:00:00,INT19,Intersection 5,1322
2022-07-27 08:00:00,INT2,Intersection 4,1225
2022-03-30 01:00:00,INT2,Intersection 9,578
2022-09-02 23:00:00,INT14,Intersection 13,702
2022-06-15 10:00:00,INT15,Intersection 13,1114
2022-10-30 16:00:00,INT20,Intersection 15,1347
2022-03-07 17:00:00,INT2,Intersection 2,616
2022-04-05 18:00:00,INT4,Intersection 13,1988
2022-07-22 21:00:00,INT19,Intersection 7,1650
2022-10-09 00:00:00,INT9,Intersection 17,1564
2022-04-12 02:00:00,INT7,Intersection 8,1640
2022-08-20 02:00:00,INT13,Intersection 18,1015
2022-10-13 12:00:00,INT12,Intersection 15,329
2022-04-17 07:00:00,INT3,Intersection 15,968
2022-09-25 03:00:00,INT13,Intersection 5,1972
2022-01-01 07:00:00,INT15,Intersection 2,1237
2022-12-03 23:00:00,INT14,Intersection 16,1639
2022-04-17 11:00:00,INT9,Intersection 5,1307
2022-01-20 19:00:00,INT13,Intersection 6,1848
2022-08-14 16:00:00,INT4,Intersection 12,858
2022-12-28 12:00:00,INT8,Intersection 5,133
2022-10-29 15:00:00,INT3,Intersection 20,395
2022-10-07 14:00:00,INT2,Intersection 8,552
2022-07-28 08:00:00,INT19,Intersection 11,1831
2022-07-13 22:00:00,INT8,Intersection 14,1628
2022-12-03 14:00:00,INT17,Intersection 17,1529
2022-09-10 15:00:00,INT13,Intersection 10,1250
2022-04-06 05:00:00,INT7,Intersection 2,241
2022-08-06 15:00:00,INT9,Intersection 3,747
2022-10-18 11:00:00,INT12,Intersection 13,227
2022-05-27 21:00:00,INT14,Intersection 17,934
2022-04-28 14:00:00,INT14,Intersection 3,1809
2022-07-25 23:00:00,INT15,Intersection 10,1024
2022-09-30 02:00:00,INT3,Intersection 8,829
2022-01-11 18:00:00,INT15,Intersection 4,1749
2022-01-12 18:00:00,INT19,Intersection 13,1473
2022-03-21 02:00:00,INT20,Intersection 7,1647
2022-06-22 07:00:00,INT14,Intersection 7,562
2022-10-04 05:00:00,INT8,Intersection 16,1367
2022-05-14 08:00:00,INT5,Intersection 5,663
2022-08-01 22:00:00,INT19,Intersection 17,1309
2022-10-26 15:00:00,INT4,Intersection 10,1356
2022-01-26 12:00:00,INT14,Intersection 4,613
2022-01-29 15:00:00,INT16,Intersection 14,100
2022-06-03 18:00:00,INT20,Intersection 5,1362
2022-04-07 03:00:00,INT6,Intersection 2,1178
2022-10-25 05:00:00,INT6,Intersection 14,1618
2022-09-29 05:00:00,INT3,Intersection 18,1855
2022-09-04 02:00:00,INT15,Intersection 11,1739
2022-04-18 23:00:00,INT3,Intersection 16,1990
2022-10-27 07:00:00,INT11,Intersection 18,1541
2022-08-07 16:00:00,INT3,Intersection 16,1571
2022-08-01 20:00:00,INT10,Intersection 4,1959
2022-05-31 04:00:00,INT18,Intersection 1,437
2022-01-28 21:00:00,INT1,Intersection 14,1007
2022-07-01 20:00:00,INT16,Intersection 12,917
2022-11-02 09:00:00,INT16,Intersection 10,1400
2022-02-23 11:00:00,INT10,Intersection 19,1133
2022-02-08 11:00:00,INT1,Intersection 4,1464
2022-02-16 21:00:00,INT4,Intersection 20,1227
2022-03-05 17:00:00,INT3,Intersection 3,444
2022-12-18 14:00:00,INT5,Intersection 4,1493
2022-06-04 15:00:00,INT12,Intersection 15,1076
2022-11-30 12:00:00,INT12,Intersection 11,982
2022-09-19 10:00:00,INT13,Intersection 16,297
2022-06-11 00:00:00,INT12,Intersection 4,1137
2022-11-23 09:00:00,INT16,Intersection 6,1803
2022-10-10 20:00:00,INT13,Intersection 8,971
2022-01-10 10:00:00,INT5,Intersection 13,1461
2022-01-12 00:00:00,INT4,Intersection 20,641
2022-01-27 21:00:00,INT15,Intersection 4,556
2022-11-11 08:00:00,INT12,Intersection 5,1649
2022-08-21 01:00:00,INT19,Intersection 10,849
2022-05-05 14:00:00,INT19,Intersection 5,1559
2022-04-15 08:00:00,INT11,Intersection 12,465
2022-01-25 11:00:00,INT6,Intersection 1,500
2022-06-19 23:00:00,INT9,Intersection 10,673
2022-05-20 12:00:00,INT1,Intersection 5,581
2022-09-20 11:00:00,INT12,Intersection 19,209
2022-06-09 15:00:00,INT14,Intersection 19,1118
2022-12-16 05:00:00,INT6,Intersection 20,505
2022-03-13 11:00:00,INT1,Intersection 12,408
2022-09-26 18:00:00,INT2,Intersection 16,259
2022-08-15 09:00:00,INT11,Intersection 5,943
2022-02-15 18:00:00,INT3,Intersection 17,154
2022-10-23 16:00:00,INT10,Intersection 14,860
2022-04-07 22:00:00,INT6,Intersection 12,355
2022-09-25 08:00:00,INT6,Intersection 13,633
2022-10-18 20:00:00,INT20,Intersection 14,521
2022-10-09 19:00:00,INT2,Intersection 5,1045
2022-03-11 18:00:00,INT10,Intersection 5,1738
2022-11-28 06:00:00,INT6,Intersection 18,1061
2022-09-10 01:00:00,INT17,Intersection 14,912
2022-02-15 09:00:00,INT14,Intersection 18,986
2022-07-10 18:00:00,INT5,Intersection 20,363
2022-01-07 11:00:00,INT17,Intersection 1,847
2022-03-23 14:00:00,INT2,Intersection 7,932
2022-09-22 08:00:00,INT9,Intersection 17,332
2022-08-29 19:00:00,INT12,Intersection 3,779
2022-09-14 00:00:00,INT19,Intersection 10,332
2022-07-30 23:00:00,INT7,Intersection 7,1640
2022-06-09 14:00:00,INT9,Intersection 12,1168
2022-10-05 11:00:00,INT16,Intersection 15,657
2022-01-19 09:00:00,INT20,Intersection 16,1799
2022-09-09 16:00:00,INT11,Intersection 8,1012
2022-09-04 21:00:00,INT12,Intersection 6,780
2022-11-03 14:00:00,INT15,Intersection 4,1559
2022-07-12 20:00:00,INT18,Intersection 11,434
2022-09-23 10:00:00,INT19,Intersection 17,503
2022-02-09 12:00:00,INT16,Intersection 2,1287
2022-12-07 19:00:00,INT15,Intersection 6,355
2022-09-12 19:00:00,INT5,Intersection 4,1189
2022-01-20 03:00:00,INT11,Intersection 3,1119
2022-11-12 08:00:00,INT15,Intersection 7,1040
2022-07-13 14:00:00,INT18,Intersection 7,871
2022-01-17 08:00:00,INT13,Intersection 16,1045
2022-03-16 11:00:00,INT4,Intersection 2,1211
2022-11-04 06:00:00,INT17,Intersection 8,1363
2022-02-17 10:00:00,INT4,Intersection 15,410
2022-07-17 13:00:00,INT16,Intersection 16,1694
2022-11-06 02:00:00,INT15,Intersection 1,781
2022-09-23 02:00:00,INT14,Intersection 10,1381
2022-04-13 06:00:00,INT12,Intersection 7,1681
2022-06-03 02:00:00,INT3,Intersection 16,1637
2022-02-27 09:00:00,INT10,Intersection 10,1557
2022-10-07 05:00:00,INT8,Intersection 12,228
2022-04-19 05:00:00,INT6,Intersection 17,880
2022-01-06 21:00:00,INT14,Intersection 13,425
2022-04-21 19:00:00,INT17,Intersection 12,889
2022-07-11 12:00:00,INT19,Intersection 15,116
2022-08-24 21:00:00,INT16,Intersection 14,798
2022-09-13 22:00:00,INT15,Intersection 19,1108
2022-08-23 10:00:00,INT15,Intersection 19,441
2022-12-20 00:00:00,INT1,Intersection 14,1102
2022-01-18 15:00:00,INT12,Intersection 18,937
2022-10-19 15:00:00,INT10,Intersection 5,727
2022-06-27 01:00:00,INT14,Intersection 20,870
2022-03-14 22:00:00,INT10,Intersection 6,977
2022-07-18 05:00:00,INT10,Intersection 18,1372
2022-03-23 23:00:00,INT20,Intersection 14,809
2022-06-20 08:00:00,INT11,Intersection 4,948
2022-06-24 02:00:00,INT16,Intersection 1,838
2022-11-21 13:00:00,INT9,Intersection 13,276
2022-05-03 18:00:00,INT15,Intersection 11,1878
2022-08-13 18:00:00,INT14,Intersection 3,1045
2022-11-25 08:00:00,INT19,Intersection 17,456
2022-07-31 11:00:00,INT9,Intersection 18,594
2022-10-29 06:00:00,INT4,Intersection 10,134
2022-03-05 19:00:00,INT7,Intersection 16,1530
2022-05-05 14:00:00,INT8,Intersection 13,1770
2022-10-26 03:00:00,INT8,Intersection 20,917
2022-07-07 05:00:00,INT19,Intersection 12,109
2022-02-08 21:00:00,INT15,Intersection 4,1085
2022-03-02 20:00:00,INT16,Intersection 8,1818
2022-04-24 11:00:00,INT9,Intersection 12,1837
2022-01-12 21:00:00,INT12,Intersection 19,630
2022-01-12 00:00:00,INT16,Intersection 15,1658
2022-10-12 00:00:00,INT4,Intersection 16,194
2022-03-15 10:00:00,INT5,Intersection 12,675
2022-01-02 16:00:00,INT8,Intersection 20,549
2022-08-31 19:00:00,INT1,Intersection 18,1343
2022-12-11 03:00:00,INT6,Intersection 12,1117
2022-02-11 03:00:00,INT15,Intersection 16,195
2022-11-22 04:00:00,INT4,Intersection 20,964
2022-11-21 13:00:00,INT11,Intersection 11,1900
2022-08-27 05:00:00,INT5,Intersection 20,1504
2022-05-14 06:00:00,INT18,Intersection 14,768
2022-08-12 22:00:00,INT15,Intersection 2,306
2022-07-19 14:00:00,INT18,Intersection 13,1909
2022-10-27 07:00:00,INT20,Intersection 14,949
2022-04-16 04:00:00,INT13,Intersection 6,345
2022-04-14 07:00:00,INT5,Intersection 12,1834
2022-08-03 18:00:00,INT1,Intersection 7,1920
2022-02-02 10:00:00,INT18,Intersection 4,1633
2022-03-04 04:00:00,INT14,Intersection 7,983
2022-01-28 12:00:00,INT5,Intersection 13,182
2022-02-26 04:00:00,INT6,Intersection 11,416
2022-11-24 03:00:00,INT16,Intersection 8,744
2022-10-26 04:00:00,INT12,Intersection 19,1228
2022-03-27 04:00:00,INT20,Intersection 2,469
2022-11-04 00:00:00,INT18,Intersection 18,848
2022-05-27 12:00:00,INT2,Intersection 10,1704
2022-07-10 17:00:00,INT13,Intersection 6,1819
2022-01-31 07:00:00,INT17,Intersection 4,729
2022-11-08 04:00:00,INT17,Intersection 19,279
2022-01-15 06:00:00,INT16,Intersection 14,1906
2022-03-02 07:00:00,INT18,Intersection 14,701
2022-10-02 05:00:00,INT8,Intersection 18,699
2022-09-21 05:00:00,INT3,Intersection 17,1206
2022-01-22 22:00:00,INT17,Intersection 18,1655
2022-10-09 04:00:00,INT18,Intersection 18,1742
2022-01-17 21:00:00,INT6,Intersection 5,940
2022-11-29 18:00:00,INT8,Intersection 9,1624
2022-06-05 20:00:00,INT13,Intersection 1,447
2022-03-18 22:00:00,INT8,Intersection 4,1395
2022-03-03 14:00:00,INT19,Intersection 7,430
2022-02-02 03:00:00,INT6,Intersection 11,709
2022-08-19 05:00:00,INT15,Intersection 14,843
2022-01-09 01:00:00,INT10,Intersection 10,668
2022-03-25 15:00:00,INT17,Intersection 19,1784
2022-02-19 09:00:00,INT1,Intersection 8,488
2022-04-10 18:00:00,INT7,Intersection 3,1070
2022-06-16 21:00:00,INT13,Intersection 8,846
2022-11-06 13:00:00,INT3,Intersection 18,236
2022-04-05 05:00:00,INT19,Intersection 5,1902
2022-06-05 16:00:00,INT15,Intersection 20,1864
2022-10-07 20:00:00,INT5,Intersection 11,1484
2022-07-23 03:00:00,INT11,Intersection 9,1956
2022-07-02 10:00:00,INT18,Intersection 19,381
2022-11-22 15:00:00,INT3,Intersection 12,1325
2022-05-24 19:00:00,INT6,Intersection 5,1118
2022-11-14 08:00:00,INT3,Intersection 16,843
2022-04-27 16:00:00,INT5,Intersection 13,630
2022-12-14 05:00:00,INT9,Intersection 6,115
2022-08-14 10:00:00,INT19,Intersection 16,1104
2022-03-02 15:00:00,INT13,Intersection 18,667
2022-10-15 04:00:00,INT6,Intersection 17,1992
2022-08-31 00:00:00,INT11,Intersection 12,1237
2022-10-11 04:00:00,INT14,Intersection 1,1191
2022-07-19 20:00:00,INT6,Intersection 7,1713
2022-08-01 05:00:00,INT6,Intersection 14,129
2022-02-25 05:00:00,INT17,Intersection 18,1642
2022-07-27 08:00:00,INT11,Intersection 1,763
2022-02-18 07:00:00,INT15,Intersection 20,1098
2022-07-13 18:00:00,INT9,Intersection 10,974
2022-07-27 19:00:00,INT17,Intersection 15,121
2022-07-15 17:00:00,INT7,Intersection 11,1554
2022-01-15 04:00:00,INT7,Intersection 4,1153
2022-06-09 12:00:00,INT1,Intersection 15,1055
2022-03-24 00:00:00,INT8,Intersection 16,1802
2022-01-30 07:00:00,INT5,Intersection 15,759
2022-08-17 10:00:00,INT19,Intersection 17,1533
2022-09-23 16:00:00,INT8,Intersection 11,1172
2022-03-17 00:00:00,INT17,Intersection 18,424
2022-08-16 15:00:00,INT19,Intersection 16,1611
2022-07-24 16:00:00,INT12,Intersection 15,1421
2022-07-13 16:00:00,INT15,Intersection 11,1897
2022-02-05 15:00:00,INT4,Intersection 13,280
2022-04-30 10:00:00,INT12,Intersection 18,1925
2022-01-08 14:00:00,INT13,Intersection 8,221
2022-05-10 16:00:00,INT14,Intersection 9,223
2022-08-25 06:00:00,INT5,Intersection 11,1576
2022-07-07 04:00:00,INT16,Intersection 17,365
2022-08-31 15:00:00,INT7,Intersection 1,127
2022-03-05 05:00:00,INT15,Intersection 11,1382
2022-07-28 10:00:00,INT13,Intersection 7,176
2022-02-26 12:00:00,INT16,Intersection 8,531
2022-06-01 05:00:00,INT12,Intersection 19,978
2022-06-01 04:00:00,INT7,Intersection 4,1829
2022-12-09 02:00:00,INT16,Intersection 4,993
2022-09-13 12:00:00,INT13,Intersection 19,1158
2022-10-02 12:00:00,INT3,Intersection 9,535
2022-05-18 23:00:00,INT15,Intersection 17,1237
2022-09-10 00:00:00,INT3,Intersection 18,1185
2022-09-18 06:00:00,INT7,Intersection 1,151
2022-02-11 03:00:00,INT18,Intersection 14,215
2022-05-19 09:00:00,INT14,Intersection 4,146
2022-07-12 07:00:00,INT18,Intersection 10,537
2022-12-15 13:00:00,INT19,Intersection 14,1535
2022-06-05 21:00:00,INT14,Intersection 7,200
2022-05-08 04:00:00,INT20,Intersection 12,1402
2022-10-01 22:00:00,INT6,Intersection 16,206
2022-01-31 06:00:00,INT8,Intersection 5,1082
2022-06-06 16:00:00,INT7,Intersection 11,1158
2022-08-30 22:00:00,INT20,Intersection 4,1100
2022-03-20 03:00:00,INT18,Intersection 13,458
2022-10-19 09:00:00,INT18,Intersection 8,986
2022-06-18 01:00:00,INT15,Intersection 7,899
2022-08-15 19:00:00,INT20,Intersection 11,1125
2022-02-11 05:00:00,INT19,Intersection 11,1874
2022-06-06 00:00:00,INT2,Intersection 17,1615
2022-12-25 19:00:00,INT8,Intersection 14,1395
2022-01-25 17:00:00,INT11,Intersection 2,1267
2022-03-15 22:00:00,INT18,Intersection 20,534
2022-02-08 23:00:00,INT13,Intersection 8,1574
2022-06-08 16:00:00,INT9,Intersection 2,703
2022-01-14 19:00:00,INT9,Intersection 15,1856
2022-11-27 02:00:00,INT17,Intersection 5,665
2022-04-23 14:00:00,INT7,Intersection 6,1015
2022-09-03 09:00:00,INT9,Intersection 17,327
2022-07-30 14:00:00,INT1,Intersection 8,644
2022-06-11 04:00:00,INT2,Intersection 19,1337
2022-06-25 00:00:00,INT4,Intersection 5,747
2022-01-09 09:00:00,INT14,Intersection 19,347
2022-04-15 01:00:00,INT4,Intersection 14,1531
2022-03-18 18:00:00,INT2,Intersection 10,1176
2022-07-14 02:00:00,INT8,Intersection 13,1699
2022-11-11 08:00:00,INT18,Intersection 5,413
2022-11-18 14:00:00,INT19,Intersection 7,1497
